id_compromiso,nivel_fuente,naturaleza,tema,fase,accion_o_requisito_normalizado,indicador_parametro,umbral_valor,unidad,frecuencia_plazo,momento_cumplimiento,responsable_o_actor,autoridad_control,documento_fuente,pagina_pdf,folio,seccion_numeral,cita_fuente,estado_en_expediente,metodo_extraccion,relacion_con_otro,criterio_inclusion,caveat
COM173,plan de gestión,procedimiento/compromiso de gestión del proponente,agua; efluentes,construcción,"O En caso de que se deba descartar el material se procederá a su descarga sobre un área Impermeable (nylon, lonas o pisos impermeables) con pendientes controladas, de modo tal de contener el agua contenida en el material.",,,,,,Eleanor Applications S.R.L. / documentación del proponente,DINACEA,Plan-de-Gestion-Ambiental-de-Construccion.pdf,28,,,"O En caso de que se deba descartar el material se procederá a su descarga sobre un área Impermeable (nylon, lonas o pisos impermeables) con pendientes controladas, de modo tal de contener el agua contenida en el material.","potencialmente incorporado por referencia por Res. 644/2024, num. 1.a; sujeto a prevalencia de la Resolución",OCR,,lenguaje explícito de obligación/medida/previsión + término ambiental en la misma unidad textual,Texto obtenido por OCR; verificar visualmente la cita antes de publicación.
COM174,plan de gestión,procedimiento/compromiso de gestión del proponente,residuos,construcción,"Una vez que el material fragúe se procederá a su gestión como escombro (Procedimiento para la gestión de residuos de construcción). © La limpieza de los mixeres se realizará descartando el material que haya quedado en el tambor de la forma antes señalada, para luego proceder al lavado de la media caña y el tambor en las instalaciones pertinentes ubicadas en el obrador.",,,,,,Eleanor Applications S.R.L. / documentación del proponente,DINACEA,Plan-de-Gestion-Ambiental-de-Construccion.pdf,28,,,"Una vez que el material fragúe se procederá a su gestión como escombro (Procedimiento para la gestión de residuos de construcción). © La limpieza de los mixeres se realizará descartando el material que haya quedado en el tambor de la forma antes señalada, para luego proceder al lavado de la media caña y el tambor en las instalaciones pertinentes ubicadas en el obrador.","potencialmente incorporado por referencia por Res. 644/2024, num. 1.a; sujeto a prevalencia de la Resolución",OCR,,lenguaje explícito de obligación/medida/previsión + término ambiental en la misma unidad textual,Texto obtenido por OCR; verificar visualmente la cita antes de publicación.
COM175,plan de gestión,procedimiento/compromiso de gestión del proponente,generadores_combustible; efluentes,construcción,Hormigones in situ En caso de elaborar hormigones y afines con hormigoneras (eléctrica o a combustible) se deberán seguir las siguientes indicaciones: © seutilizará una bandeja de contención o pavimento impermeable con pendiente controlada bajo a la zona de descarga de la hormigonera. © Losinsumos se gestionarán de la siguiente maner o.,,,,,,Eleanor Applications S.R.L. / documentación del proponente,DINACEA,Plan-de-Gestion-Ambiental-de-Construccion.pdf,28,,,Hormigones in situ En caso de elaborar hormigones y afines con hormigoneras (eléctrica o a combustible) se deberán seguir las siguientes indicaciones: © seutilizará una bandeja de contención o pavimento impermeable con pendiente controlada bajo a la zona de descarga de la hormigonera. © Losinsumos se gestionarán de la siguiente maner o.,"potencialmente incorporado por referencia por Res. 644/2024, num. 1.a; sujeto a prevalencia de la Resolución",OCR,,lenguaje explícito de obligación/medida/previsión + término ambiental en la misma unidad textual,Texto obtenido por OCR; verificar visualmente la cita antes de publicación.
COM176,plan de gestión,procedimiento/compromiso de gestión del proponente,agua; efluentes; biodiversidad_suelo,construcción,"Elacopio de cemento se realizará separado del suelo (ej.: sobre pallet) y protegido de las inclemencias climáticas (cubiertos con nylon o materiales impermeables). © El acopio de áridos para la utilización de la planta se gestionará según las pautas estipuladas en el Procedimiento para el suministro y manejo de áridos. o En caso de que sea necesario el uso de sustancias peligrosas (aditivos), las mismas se gestionarán como se indica en el Procedimiento de manejo de sustancias peligrosas. © En caso de que se deba descartar el material se procederá a su descarga sobre un área ¡permeable (nylon, lonas o pisos impermeables) con pendientes controladas, de modo tal de contener el agua contenida en el material.",,,,,,Eleanor Applications S.R.L. / documentación del proponente,DINACEA,Plan-de-Gestion-Ambiental-de-Construccion.pdf,28,,,"Elacopio de cemento se realizará separado del suelo (ej.: sobre pallet) y protegido de las inclemencias climáticas (cubiertos con nylon o materiales impermeables). © El acopio de áridos para la utilización de la planta se gestionará según las pautas estipuladas en el Procedimiento para el suministro y manejo de áridos. o En caso de que sea necesario el uso de sustancias peligrosas (aditivos), las mismas se gestionarán como se indica en el Procedimiento de manejo de sustancias peligrosas. © En caso de que se deba descartar el material se procederá a su descarga sobre un área ¡permeable (nylon, lonas o pisos impermeables) con pendientes controladas, de modo tal de contener el agua contenida en el material.","potencialmente incorporado por referencia por Res. 644/2024, num. 1.a; sujeto a prevalencia de la Resolución",OCR,,lenguaje explícito de obligación/medida/previsión + término ambiental en la misma unidad textual,Texto obtenido por OCR; verificar visualmente la cita antes de publicación.
COM177,plan de gestión,procedimiento/compromiso de gestión del proponente,residuos,construcción,Una vez que el material fragúe se procederá a su ¡gestión como escombro (Procedimiento para la gestión de residuos de construcción). © La limpieza de la hormigonera se realizará descartando el material que haya quedado en el tambor de la forma antes señalada.,,,,,,Eleanor Applications S.R.L. / documentación del proponente,DINACEA,Plan-de-Gestion-Ambiental-de-Construccion.pdf,28,,,Una vez que el material fragúe se procederá a su ¡gestión como escombro (Procedimiento para la gestión de residuos de construcción). © La limpieza de la hormigonera se realizará descartando el material que haya quedado en el tambor de la forma antes señalada.,"potencialmente incorporado por referencia por Res. 644/2024, num. 1.a; sujeto a prevalencia de la Resolución",OCR,,lenguaje explícito de obligación/medida/previsión + término ambiental en la misma unidad textual,Texto obtenido por OCR; verificar visualmente la cita antes de publicación.
COM178,plan de gestión,procedimiento/compromiso de gestión del proponente,agua,construcción,"Se limpiarán las herramientas en contacto con hormigón o afines tales como: palas, llanas, fretachos, etc,, en las instalaciones pertinentes ubicadas en el obrador (Procedimiento para la gestión del agua derivada del lavado de elementos con hormigón).",,,,,,Eleanor Applications S.R.L. / documentación del proponente,DINACEA,Plan-de-Gestion-Ambiental-de-Construccion.pdf,29,,,"Se limpiarán las herramientas en contacto con hormigón o afines tales como: palas, llanas, fretachos, etc,, en las instalaciones pertinentes ubicadas en el obrador (Procedimiento para la gestión del agua derivada del lavado de elementos con hormigón).","potencialmente incorporado por referencia por Res. 644/2024, num. 1.a; sujeto a prevalencia de la Resolución",OCR,,lenguaje explícito de obligación/medida/previsión + término ambiental en la misma unidad textual,Texto obtenido por OCR; verificar visualmente la cita antes de publicación.
COM179,plan de gestión,procedimiento/compromiso de gestión del proponente,mitigacion_monitoreo,construcción,En caso de no poder seguir esta medida se deberá contar con una nota que esgrima las razones técnicas de la localización y las medidas de mitigación que aplican en caso de generar molestias. © La instalación en predios particulares deberá contar con el permiso escrito del propietario.,,,,,,Eleanor Applications S.R.L. / documentación del proponente,DINACEA,Plan-de-Gestion-Ambiental-de-Construccion.pdf,29,,,En caso de no poder seguir esta medida se deberá contar con una nota que esgrima las razones técnicas de la localización y las medidas de mitigación que aplican en caso de generar molestias. © La instalación en predios particulares deberá contar con el permiso escrito del propietario.,"potencialmente incorporado por referencia por Res. 644/2024, num. 1.a; sujeto a prevalencia de la Resolución",OCR,,lenguaje explícito de obligación/medida/previsión + término ambiental en la misma unidad textual,Texto obtenido por OCR; verificar visualmente la cita antes de publicación.
COM180,plan de gestión,procedimiento/compromiso de gestión del proponente,ruido,construcción,"La planta contará con los elementos necesarlos para reducir las emisiones (polvo y ruido). © Área impermeabilizada con pendientes controladas para el descarte de material, O.",,,,,,Eleanor Applications S.R.L. / documentación del proponente,DINACEA,Plan-de-Gestion-Ambiental-de-Construccion.pdf,29,,,"La planta contará con los elementos necesarlos para reducir las emisiones (polvo y ruido). © Área impermeabilizada con pendientes controladas para el descarte de material, O.","potencialmente incorporado por referencia por Res. 644/2024, num. 1.a; sujeto a prevalencia de la Resolución",OCR,,lenguaje explícito de obligación/medida/previsión + término ambiental en la misma unidad textual,Texto obtenido por OCR; verificar visualmente la cita antes de publicación.
COM181,plan de gestión,procedimiento/compromiso de gestión del proponente,,construcción,"Bandejas de contención SEÑALIZACIÓN Se utilizará la cartelería necesaria para dar aviso en zonas de riesgo (acopio de sustancias, acopio de cementos, etc.) REGISTROS Se deberán registrar los volúmenes consumidos en obra, detallando: fecha de ingreso, tipo de producto, volumen, proveedor.",,,,,,Eleanor Applications S.R.L. / documentación del proponente,DINACEA,Plan-de-Gestion-Ambiental-de-Construccion.pdf,29,,,"Bandejas de contención SEÑALIZACIÓN Se utilizará la cartelería necesaria para dar aviso en zonas de riesgo (acopio de sustancias, acopio de cementos, etc.) REGISTROS Se deberán registrar los volúmenes consumidos en obra, detallando: fecha de ingreso, tipo de producto, volumen, proveedor.","potencialmente incorporado por referencia por Res. 644/2024, num. 1.a; sujeto a prevalencia de la Resolución",OCR,,lenguaje explícito de obligación/medida/previsión + término ambiental en la misma unidad textual,Texto obtenido por OCR; verificar visualmente la cita antes de publicación.
COM182,plan de gestión,procedimiento/compromiso de gestión del proponente,agua,construcción,"Suministro desde planta externa (© Se deberá exigir al subcontrato, que el lavado de la media caña de los mixer se realice en las Instalaciones pertinentes ubicadas en el obrador (Procedimiento para la gestión del agua derivada del lavado de elementos con hormigón). © Nose limpiará el trompo mezclador del mixer en obra, debiendo retornar a la planta externa para el lavado correspondiente.",,,,,,Eleanor Applications S.R.L. / documentación del proponente,DINACEA,Plan-de-Gestion-Ambiental-de-Construccion.pdf,30,,,"Suministro desde planta externa (© Se deberá exigir al subcontrato, que el lavado de la media caña de los mixer se realice en las Instalaciones pertinentes ubicadas en el obrador (Procedimiento para la gestión del agua derivada del lavado de elementos con hormigón). © Nose limpiará el trompo mezclador del mixer en obra, debiendo retornar a la planta externa para el lavado correspondiente.","potencialmente incorporado por referencia por Res. 644/2024, num. 1.a; sujeto a prevalencia de la Resolución",OCR,,lenguaje explícito de obligación/medida/previsión + término ambiental en la misma unidad textual,Texto obtenido por OCR; verificar visualmente la cita antes de publicación.
COM183,plan de gestión,procedimiento/compromiso de gestión del proponente,agua; aire_emisiones; efluentes; social_salud; mitigacion_monitoreo,construcción y operación,"En caso de tener que trabajar en horario. nocturno se deberá contar con la aprobación del titular de la obra y las medidas necesarias de mitigación ante posibles quejas de la población. © Se dará cumplimiento a las indicaciones de limpieza y mantenimientos que establezca el fabricante de la planta, a los efectos de asegurar la correcta operación de las medidas de mitigación de emisiones. © Los insumos para la planta se gestionarán de la siguiente manera: © Elacopio de cemento se realizará de modo tal de evitar su dispersión (dentro de silos, €en sacos, etc.) y solidificación (proteger de las inclemencias climáticas). © El acopio de áridos para la utilización de la planta se gestionará según las pautas estipuladas en el Procedimiento para el suministro y manejo de áridos. © Encaso de que sea necesario el uso de sustancias peligrosas (aditivos), las mismas se gestionarán como se indica en el Procedimiento de manejo de sustancias peligrosas. © En caso de que se deba descartar el material se procederá a su descarga sobre un área Impermeable (nylon, lonas o pisos impermeables) con pendientes controladas, de modo tal de contener el agua contenida en el material.",,,,,,Eleanor Applications S.R.L. / documentación del proponente,DINACEA,Plan-de-Gestion-Ambiental-de-Construccion.pdf,30,,,"En caso de tener que trabajar en horario. nocturno se deberá contar con la aprobación del titular de la obra y las medidas necesarias de mitigación ante posibles quejas de la población. © Se dará cumplimiento a las indicaciones de limpieza y mantenimientos que establezca el fabricante de la planta, a los efectos de asegurar la correcta operación de las medidas de mitigación de emisiones. © Los insumos para la planta se gestionarán de la siguiente manera: © Elacopio de cemento se realizará de modo tal de evitar su dispersión (dentro de silos, €en sacos, etc.) y solidificación (proteger de las inclemencias climáticas). © El acopio de áridos para la utilización de la planta se gestionará según las pautas estipuladas en el Procedimiento para el suministro y manejo de áridos. © Encaso de que sea necesario el uso de sustancias peligrosas (aditivos), las mismas se gestionarán como se indica en el Procedimiento de manejo de sustancias peligrosas. © En caso de que se deba descartar el material se procederá a su descarga sobre un área Impermeable (nylon, lonas o pisos impermeables) con pendientes controladas, de modo tal de contener el agua contenida en el material.","potencialmente incorporado por referencia por Res. 644/2024, num. 1.a; sujeto a prevalencia de la Resolución",OCR,,lenguaje explícito de obligación/medida/previsión + término ambiental en la misma unidad textual,Texto obtenido por OCR; verificar visualmente la cita antes de publicación.
COM184,plan de gestión,procedimiento/compromiso de gestión del proponente,residuos,construcción,"Una vez que el material fragúe se procederá a su gestión como escombro (Procedimiento para la gestión de residuos de construcción), © La limpieza de los mixer se realizará descartando el material que haya quedado en el tambor de la forma antes señalada, para luego proceder al lavado de la media caña y el tambor en las Instalaciones pertinentes ubicadas en el obrador.",,,,,,Eleanor Applications S.R.L. / documentación del proponente,DINACEA,Plan-de-Gestion-Ambiental-de-Construccion.pdf,30,,,"Una vez que el material fragúe se procederá a su gestión como escombro (Procedimiento para la gestión de residuos de construcción), © La limpieza de los mixer se realizará descartando el material que haya quedado en el tambor de la forma antes señalada, para luego proceder al lavado de la media caña y el tambor en las Instalaciones pertinentes ubicadas en el obrador.","potencialmente incorporado por referencia por Res. 644/2024, num. 1.a; sujeto a prevalencia de la Resolución",OCR,,lenguaje explícito de obligación/medida/previsión + término ambiental en la misma unidad textual,Texto obtenido por OCR; verificar visualmente la cita antes de publicación.
COM185,plan de gestión,procedimiento/compromiso de gestión del proponente,generadores_combustible; efluentes; biodiversidad_suelo,construcción,"Hormigones in situ En caso de elaborar hormigones y afines con hormigoneras (eléctrica o a combustible) se debe: seguirlas siguientes Indicaciones: (© Seutilizará una bandeja de contención o pavimento impermeable con pendiente controlada bajo la zona de descarga de la hormigonera. © Los insumos se gestionarán de la siguiente manera: © Elacoplo de cemento se realizará separado del suelo (e): sobre pallet) y protegido de las inclemencias climáticas (cubiertos con nylon o materiales impermeables). o El acopio de áridos para la utilización de la planta se gestionará según las pautas estipuladas en el Procedimiento para el suministro y manejo de áridos. © En caso de que sea necesario el uso de sustancias peligrosas (aditivos), las mismas se ‘bestionarin como se indica en el Procedimiento de manejo de sustancias peligrosas. © En caso de que se deba descartar el material se procederá a su descarga sobre un área impermeable (nylon, lonas o pisos impermeables) con pendientes controladas, de modo tal de feia: estudio ingeniería ambiental ela. estudio Ingeniería ambiental E Primera firma:",,,,,,Eleanor Applications S.R.L. / documentación del proponente,DINACEA,Plan-de-Gestion-Ambiental-de-Construccion.pdf,30,,,"Hormigones in situ En caso de elaborar hormigones y afines con hormigoneras (eléctrica o a combustible) se debe: seguirlas siguientes Indicaciones: (© Seutilizará una bandeja de contención o pavimento impermeable con pendiente controlada bajo la zona de descarga de la hormigonera. © Los insumos se gestionarán de la siguiente manera: © Elacoplo de cemento se realizará separado del suelo (e): sobre pallet) y protegido de las inclemencias climáticas (cubiertos con nylon o materiales impermeables). o El acopio de áridos para la utilización de la planta se gestionará según las pautas estipuladas en el Procedimiento para el suministro y manejo de áridos. © En caso de que sea necesario el uso de sustancias peligrosas (aditivos), las mismas se ‘bestionarin como se indica en el Procedimiento de manejo de sustancias peligrosas. © En caso de que se deba descartar el material se procederá a su descarga sobre un área impermeable (nylon, lonas o pisos impermeables) con pendientes controladas, de modo tal de feia: estudio ingeniería ambiental ela. estudio Ingeniería ambiental E Primera firma:","potencialmente incorporado por referencia por Res. 644/2024, num. 1.a; sujeto a prevalencia de la Resolución",OCR,,lenguaje explícito de obligación/medida/previsión + término ambiental en la misma unidad textual,Texto obtenido por OCR; verificar visualmente la cita antes de publicación.
COM186,plan de gestión,procedimiento/compromiso de gestión del proponente,residuos,construcción,Una vez que el material fragúe se procederá a su gestión como escombro (Procedimiento para la gestión de residuos de construcción). © La limpieza de la hormigonera se realizará descartando el material que haya quedado en el tambor dela forma antes señalada.,,,,,,Eleanor Applications S.R.L. / documentación del proponente,DINACEA,Plan-de-Gestion-Ambiental-de-Construccion.pdf,31,,,Una vez que el material fragúe se procederá a su gestión como escombro (Procedimiento para la gestión de residuos de construcción). © La limpieza de la hormigonera se realizará descartando el material que haya quedado en el tambor dela forma antes señalada.,"potencialmente incorporado por referencia por Res. 644/2024, num. 1.a; sujeto a prevalencia de la Resolución",OCR,,lenguaje explícito de obligación/medida/previsión + término ambiental en la misma unidad textual,Texto obtenido por OCR; verificar visualmente la cita antes de publicación.
COM187,plan de gestión,procedimiento/compromiso de gestión del proponente,ruido; mitigacion_monitoreo,construcción,En caso de no poder seguir esta medida se deberá contar con una nota que esgrima las razones técnicas de la localización y las medidas de mitigación que aplican en caso de generar molestias. © La instalación en predios particulares deberá contar con el permiso escrito del propietario. © La planta contará con los elementos necesarios para reducir las emisiones (polvo y ruido).,,,,,,Eleanor Applications S.R.L. / documentación del proponente,DINACEA,Plan-de-Gestion-Ambiental-de-Construccion.pdf,31,,,En caso de no poder seguir esta medida se deberá contar con una nota que esgrima las razones técnicas de la localización y las medidas de mitigación que aplican en caso de generar molestias. © La instalación en predios particulares deberá contar con el permiso escrito del propietario. © La planta contará con los elementos necesarios para reducir las emisiones (polvo y ruido).,"potencialmente incorporado por referencia por Res. 644/2024, num. 1.a; sujeto a prevalencia de la Resolución",OCR,,lenguaje explícito de obligación/medida/previsión + término ambiental en la misma unidad textual,Texto obtenido por OCR; verificar visualmente la cita antes de publicación.
COM188,plan de gestión,procedimiento/compromiso de gestión del proponente,,construcción,"O- Bandejas de contención SEÑALIZACIÓN Se utilizará la cartelería necesaria para dar aviso en zonas de riesgo (acopio de sustancias, acopio de cementos, et REGISTROS Se deberán registrar los volúmenes consumidos en obra, detallando: fecha de ingreso, tipo de producto, volumen, proveedor.",,,,,,Eleanor Applications S.R.L. / documentación del proponente,DINACEA,Plan-de-Gestion-Ambiental-de-Construccion.pdf,31,,,"O- Bandejas de contención SEÑALIZACIÓN Se utilizará la cartelería necesaria para dar aviso en zonas de riesgo (acopio de sustancias, acopio de cementos, et REGISTROS Se deberán registrar los volúmenes consumidos en obra, detallando: fecha de ingreso, tipo de producto, volumen, proveedor.","potencialmente incorporado por referencia por Res. 644/2024, num. 1.a; sujeto a prevalencia de la Resolución",OCR,,lenguaje explícito de obligación/medida/previsión + término ambiental en la misma unidad textual,Texto obtenido por OCR; verificar visualmente la cita antes de publicación.
COM189,plan de gestión,procedimiento/compromiso de gestión del proponente,,construcción,"O_ Secontará con los certificados de habilitación nacional y departamental vigentes. (© Se asegurará que los vehículos y maquinarias utilizadas en la obra cumplan con los , reglamentos de seguridad y emisiones de gases y partículas, a fin de protegerla integridad y la vida de las personas y evitar la contaminación. © Siempre que las tareas estén detenidas se deberán apagar las maquinarias. (© Seacatarán los planes de mantenimientos rutinarios de cada marca-modelo de maquinaria y vehículos afectados a obra.",,,,,,Eleanor Applications S.R.L. / documentación del proponente,DINACEA,Plan-de-Gestion-Ambiental-de-Construccion.pdf,32,,,"O_ Secontará con los certificados de habilitación nacional y departamental vigentes. (© Se asegurará que los vehículos y maquinarias utilizadas en la obra cumplan con los , reglamentos de seguridad y emisiones de gases y partículas, a fin de protegerla integridad y la vida de las personas y evitar la contaminación. © Siempre que las tareas estén detenidas se deberán apagar las maquinarias. (© Seacatarán los planes de mantenimientos rutinarios de cada marca-modelo de maquinaria y vehículos afectados a obra.","potencialmente incorporado por referencia por Res. 644/2024, num. 1.a; sujeto a prevalencia de la Resolución",OCR,,lenguaje explícito de obligación/medida/previsión + término ambiental en la misma unidad textual,Texto obtenido por OCR; verificar visualmente la cita antes de publicación.
COM190,plan de gestión,procedimiento/compromiso de gestión del proponente,agua,construcción,"Lavado Queda estrictamente prohibido lavar maquinaría y/o vehículos sobre lecho o cauces de cuerpos de agua El lavado de herramientas, vehículos y maquinaria se realizará únicamente en los puntos destinados para tal fin o en lavaderos habilitados externos.",,,,,,Eleanor Applications S.R.L. / documentación del proponente,DINACEA,Plan-de-Gestion-Ambiental-de-Construccion.pdf,32,,,"Lavado Queda estrictamente prohibido lavar maquinaría y/o vehículos sobre lecho o cauces de cuerpos de agua El lavado de herramientas, vehículos y maquinaria se realizará únicamente en los puntos destinados para tal fin o en lavaderos habilitados externos.","potencialmente incorporado por referencia por Res. 644/2024, num. 1.a; sujeto a prevalencia de la Resolución",OCR,,lenguaje explícito de obligación/medida/previsión + término ambiental en la misma unidad textual,Texto obtenido por OCR; verificar visualmente la cita antes de publicación.
COM191,plan de gestión,procedimiento/compromiso de gestión del proponente,,construcción,"O_ En el caso en que se acopien sustancias peligrosas se deberá cumplir con el procedi correspondiente. © Equipamiento necesario para la actuación ante contingencias (PR COS10 Procedimiento para actuación ante derrames, PR CO520 Procedimiento para actuación ante incendios).",,,,,,Eleanor Applications S.R.L. / documentación del proponente,DINACEA,Plan-de-Gestion-Ambiental-de-Construccion.pdf,32,,,"O_ En el caso en que se acopien sustancias peligrosas se deberá cumplir con el procedi correspondiente. © Equipamiento necesario para la actuación ante contingencias (PR COS10 Procedimiento para actuación ante derrames, PR CO520 Procedimiento para actuación ante incendios).","potencialmente incorporado por referencia por Res. 644/2024, num. 1.a; sujeto a prevalencia de la Resolución",OCR,,lenguaje explícito de obligación/medida/previsión + término ambiental en la misma unidad textual,Texto obtenido por OCR; verificar visualmente la cita antes de publicación.
COM192,plan de gestión,procedimiento/compromiso de gestión del proponente,,construcción,"REGISTROS Se deberán registrar los mantenimientos realizados a la maquinaria afectada a la obra, detallando: fecha, maquinaria/vehiculo, descripción del mantenimiento, lugar en donde se realizó el mantenimiento, residuos generados en la actividad y descripción de la gestión de dichos residuos.",,,,,,Eleanor Applications S.R.L. / documentación del proponente,DINACEA,Plan-de-Gestion-Ambiental-de-Construccion.pdf,33,,,"REGISTROS Se deberán registrar los mantenimientos realizados a la maquinaria afectada a la obra, detallando: fecha, maquinaria/vehiculo, descripción del mantenimiento, lugar en donde se realizó el mantenimiento, residuos generados en la actividad y descripción de la gestión de dichos residuos.","potencialmente incorporado por referencia por Res. 644/2024, num. 1.a; sujeto a prevalencia de la Resolución",OCR,,lenguaje explícito de obligación/medida/previsión + término ambiental en la misma unidad textual,Texto obtenido por OCR; verificar visualmente la cita antes de publicación.
COM193,plan de gestión,procedimiento/compromiso de gestión del proponente,residuos,construcción,"DEFINICIONES Se entiende por residuo o desecho a las sustancias, materiales u objetos, de los cuales alguien se desprende o da disposición final, o se propone o está obligado a desprenderse o darle disposición final (Ley 19.829 Gestión Integral de Residuos).",,,,,,Eleanor Applications S.R.L. / documentación del proponente,DINACEA,Plan-de-Gestion-Ambiental-de-Construccion.pdf,33,,,"DEFINICIONES Se entiende por residuo o desecho a las sustancias, materiales u objetos, de los cuales alguien se desprende o da disposición final, o se propone o está obligado a desprenderse o darle disposición final (Ley 19.829 Gestión Integral de Residuos).","potencialmente incorporado por referencia por Res. 644/2024, num. 1.a; sujeto a prevalencia de la Resolución",OCR,,lenguaje explícito de obligación/medida/previsión + término ambiental en la misma unidad textual,Texto obtenido por OCR; verificar visualmente la cita antes de publicación.
COM194,plan de gestión,procedimiento/compromiso de gestión del proponente,,construcción,"El contenido de dichos recipientes se retirará luna vez que la capacidad de este se vea colmada o con una frecuencia máxima de 48 Hs, siendo trasladado al punto de almacenamiento transitorio. @ o ingen en la. estudio ingeneria ambiental 2 Primera firma:",,,,,,Eleanor Applications S.R.L. / documentación del proponente,DINACEA,Plan-de-Gestion-Ambiental-de-Construccion.pdf,33,,,"El contenido de dichos recipientes se retirará luna vez que la capacidad de este se vea colmada o con una frecuencia máxima de 48 Hs, siendo trasladado al punto de almacenamiento transitorio. @ o ingen en la. estudio ingeneria ambiental 2 Primera firma:","potencialmente incorporado por referencia por Res. 644/2024, num. 1.a; sujeto a prevalencia de la Resolución",OCR,,lenguaje explícito de obligación/medida/previsión + término ambiental en la misma unidad textual,Texto obtenido por OCR; verificar visualmente la cita antes de publicación.
COM195,plan de gestión,procedimiento/compromiso de gestión del proponente,,construcción,"INFRAESTRUCTURA/EQUIPAMIENTO Para la gestión de los residuos asimilables a domiciliarios se requerirá el O Recipientes con tapa y bolsas plásticas. (© Para el almacenamiento se utilizará un recipiente con tapa cuyas dimensiones permita el acopio de los residuos asimilables a domiciliarios por periodos mayores a 43 hs, y cuyo ‘material permita su limpieza, En caso de no contar con recipientes se deberá almacenar sobre piso impermeable cuyo material permita su posterior limpieza. ente equipamiento:",,,,,,Eleanor Applications S.R.L. / documentación del proponente,DINACEA,Plan-de-Gestion-Ambiental-de-Construccion.pdf,34,,,"INFRAESTRUCTURA/EQUIPAMIENTO Para la gestión de los residuos asimilables a domiciliarios se requerirá el O Recipientes con tapa y bolsas plásticas. (© Para el almacenamiento se utilizará un recipiente con tapa cuyas dimensiones permita el acopio de los residuos asimilables a domiciliarios por periodos mayores a 43 hs, y cuyo ‘material permita su limpieza, En caso de no contar con recipientes se deberá almacenar sobre piso impermeable cuyo material permita su posterior limpieza. ente equipamiento:","potencialmente incorporado por referencia por Res. 644/2024, num. 1.a; sujeto a prevalencia de la Resolución",OCR,,lenguaje explícito de obligación/medida/previsión + término ambiental en la misma unidad textual,Texto obtenido por OCR; verificar visualmente la cita antes de publicación.
COM196,plan de gestión,procedimiento/compromiso de gestión del proponente,residuos,construcción,"ELEANOR APPLICATIONS SRL proYecro esos DEFINICIONES Se entiende por residuo o desecho a las sustancias, materiales u objetos, de los cuales alguien se desprende o da disposición final, o se propone o está obligado a desprenderse o darle disposición final (Ley 19.829 Gestión Integral de Residuos).",,,,,,Eleanor Applications S.R.L. / documentación del proponente,DINACEA,Plan-de-Gestion-Ambiental-de-Construccion.pdf,35,,,"ELEANOR APPLICATIONS SRL proYecro esos DEFINICIONES Se entiende por residuo o desecho a las sustancias, materiales u objetos, de los cuales alguien se desprende o da disposición final, o se propone o está obligado a desprenderse o darle disposición final (Ley 19.829 Gestión Integral de Residuos).","potencialmente incorporado por referencia por Res. 644/2024, num. 1.a; sujeto a prevalencia de la Resolución",OCR,,lenguaje explícito de obligación/medida/previsión + término ambiental en la misma unidad textual,Texto obtenido por OCR; verificar visualmente la cita antes de publicación.
COM197,plan de gestión,procedimiento/compromiso de gestión del proponente,,construcción,"O No se podrán encontrar otro tipo de residuos (asimilables a domiciliarios, peligrosos, especiales) en el acopio de ROCs.",,,,,,Eleanor Applications S.R.L. / documentación del proponente,DINACEA,Plan-de-Gestion-Ambiental-de-Construccion.pdf,35,,,"O No se podrán encontrar otro tipo de residuos (asimilables a domiciliarios, peligrosos, especiales) en el acopio de ROCs.","potencialmente incorporado por referencia por Res. 644/2024, num. 1.a; sujeto a prevalencia de la Resolución",OCR,,lenguaje explícito de obligación/medida/previsión + término ambiental en la misma unidad textual,Texto obtenido por OCR; verificar visualmente la cita antes de publicación.
COM198,plan de gestión,procedimiento/compromiso de gestión del proponente,generadores_combustible; residuos; social_salud,construcción,"Recolección y transporte propio Cuando la recolección y transporte de los residuos de construcción sea realizada por el contratista se cumplirán con: © Las normas de tránsito respecto a los vehículos y conductores. (© Gircularcon información de la carga, donde se identifique el vehículo, el generador, el residuo y el destino.",,,,,,Eleanor Applications S.R.L. / documentación del proponente,DINACEA,Plan-de-Gestion-Ambiental-de-Construccion.pdf,35,,,"Recolección y transporte propio Cuando la recolección y transporte de los residuos de construcción sea realizada por el contratista se cumplirán con: © Las normas de tránsito respecto a los vehículos y conductores. (© Gircularcon información de la carga, donde se identifique el vehículo, el generador, el residuo y el destino.","potencialmente incorporado por referencia por Res. 644/2024, num. 1.a; sujeto a prevalencia de la Resolución",OCR,,lenguaje explícito de obligación/medida/previsión + término ambiental en la misma unidad textual,Texto obtenido por OCR; verificar visualmente la cita antes de publicación.
